names,logfoldchanges
HOXC6,-0.945980012
MPC2,-0.535198689
GMDS,-0.396440536
RPS2,-0.987622619
MEF2C,0.653479755
LLGL2,-0.253846347
BIRC7,-0.74007827
PDIA5,-0.339215845
RPS3,-0.904550731
BCL10,-0.93783772
REN,-0.763090789
SLC16A3,-0.99961108
BCL10,-1.079400301
CST1,-0.39098382
RASGRF1,-1.198367
RPS16,-0.538326025
ROS1,-0.600996733
CUL2,0.346146911
ENO1,-0.7307055
RPL29,-1.090293765
KYAT3,-0.383919507
GMDS,-0.3522138
ZBTB5,-0.801859558
KCNN4,-0.789332807
POLG2,-0.712084115
CCND1,-0.99126929
RPL8,-0.909702361
AKR7A3,-0.456595421
RET,0.360280722
DFFA,-0.446585476
RPL13,-0.62646842
MUC5B,-0.434648186
COL2A1,-1.23826015
MEF2C,0.691094875
PSEN1,-0.501910031
SQLE,-0.215231329
CAMKK2,-0.512012839
BCL10,-0.956164837
PAPSS1,-0.787100375
EFHD1,-0.404576898
CCND1,-1.025335312
CAPN6,-0.396075845
PRND,-0.841478229
KYAT3,-0.359771222
COQ8A,-0.629781961
MPC2,-0.566429973
KRT19,-0.304562449
CCT3,-0.50560993
VPS28,-0.73239404
MATN1,-0.963221192
RPS3,-0.902695894
PRKD3,0.786390543
MEF2C,0.732863128
CTSA,-0.61568433
CCND1,-1.107962012
TMPRSS11E,-0.695541739
CCT3,-0.602675915
GAA,-0.430175483
KRT16,-0.469309747
RPS2,-1.040917635
ALDH18A1,-0.463476032
COQ8A,-0.6547665
ENO1,-0.742773831
IDE,-0.547403812
CPD,-1.120441794
COL6A3,-1.110344172
GMDS,-0.352401912
PHB,-0.345545828
PAPSS1,-0.750646293
CDA,-0.56970346
RCOR1,-0.653173625
PDIA5,-0.36506933
MLH1,0.4328174
ATAD3A,-0.882503152
NGB,-0.790989399
GAA,-0.385087907
GIPC1,-0.547428429
P3H3,-1.084056258
HSPG2,-0.894956052
ANKZF1,-0.617050231
STK11,-0.880240262
DHX34,-1.066570997
NKX2-8,-1.085563898
PLPPR3,-0.83801198
GUCY1B1,0.484107822
ARMCX2,0.532200873
GP1BB,-0.762576759
