,names,pvals,logfoldchanges,condition,cellline
642528,HSD17B11,6.357020247627721e-23,0.159307986497879,midostaurin,A549
642529,CREBL2,1.2532062468695002e-22,0.278368204832077,midostaurin,A549
642530,CHIA,2.0464228272206812e-22,-0.5594603419303894,midostaurin,A549
642531,WASHC3,2.3352389951125626e-22,0.228714033961296,midostaurin,A549
642532,RRP9,3.0446890051864435e-22,-0.6124263405799866,midostaurin,A549
642533,PIK3IP1,4.923608114393613e-22,0.2742289304733276,midostaurin,A549
642534,CHAF1B,1.2171454064719725e-21,-0.4077454507350921,midostaurin,A549
642535,CDT1,2.0994602545550226e-21,-0.5192891955375671,midostaurin,A549
642536,SPG11,2.196726187617512e-21,0.3052973747253418,midostaurin,A549
642537,NMRK1,2.3225758236126146e-21,0.2749006152153015,midostaurin,A549
642538,GIP,2.8415259364876856e-21,-0.3489916324615478,midostaurin,A549
642539,DDX51,3.175346296333845e-21,-0.5122278928756714,midostaurin,A549
642540,DYNLT3,3.8155774187889375e-21,0.3211368322372436,midostaurin,A549
642541,KLF7,4.039816401479277e-21,0.1726598143577575,midostaurin,A549
642542,SKP2,6.628401216800858e-21,-0.2474769502878189,midostaurin,A549
642543,ABCG5,6.825118977592117e-21,-0.2698422074317932,midostaurin,A549
644524,POLR2K,4.1949294884858007e-10,0.2876113057136535,fulvestrant,A549
644525,ELAC2,8.704170705677327e-10,-0.3348387777805328,fulvestrant,A549
644526,ATF1,9.137286509248231e-10,0.3144474625587463,fulvestrant,A549
644527,SERPINE1,1.0203769023984083e-09,0.2528290748596191,fulvestrant,A549
644528,EBP,1.195422987376373e-09,0.3473173379898071,fulvestrant,A549
644529,PRR5L,2.145453684658086e-09,0.3997256159782409,fulvestrant,A549
644530,IER3,2.499493761193329e-09,-0.2265253812074661,fulvestrant,A549
644531,FAT1,2.8498674382142953e-09,-0.2428624033927917,fulvestrant,A549
644532,IGF2R,3.316410068921592e-09,-0.3251405656337738,fulvestrant,A549
644533,CLGN,4.301051570385723e-09,0.1657744795083999,fulvestrant,A549
644534,PRCP,4.971199576921974e-09,-0.246718093752861,fulvestrant,A549
644535,TBP,5.180644829303997e-09,0.2855525910854339,fulvestrant,A549
644536,MRPS16,7.927788782532171e-09,0.1360141634941101,fulvestrant,A549
644537,IVL,9.210958707286956e-09,-0.242203950881958,fulvestrant,A549
644538,AEBP1,1.0749312659258702e-08,-0.285233587026596,fulvestrant,A549
644539,GNPDA1,1.2132706611749728e-08,-0.1523912101984024,fulvestrant,A549
644540,TERF2IP,1.2758856672404534e-08,-0.2038864493370056,fulvestrant,A549
644541,RPA2,1.2952747408269532e-08,-0.3343652784824371,fulvestrant,A549
644542,AHNAK,1.3215726655254316e-08,-0.2894883155822754,fulvestrant,A549
644543,NCOR1,2.0505496830383257e-08,-0.3315083086490631,fulvestrant,A549
646524,GLI2,2.441333255389313e-12,-0.2230138927698135,trovafloxacin,A549
646525,CCND1,1.0050332355317918e-11,-0.6939203143119812,trovafloxacin,A549
646526,UBE2W,2.7074991553204628e-11,-0.4403665363788605,trovafloxacin,A549
646527,MIS18BP1,3.0363718248307406e-11,-0.5637586116790771,trovafloxacin,A549
646528,HSPD1,4.691762038987071e-11,-0.2269890159368515,trovafloxacin,A549
646529,DPEP1,7.369262343331183e-11,-0.5980657339096069,trovafloxacin,A549
646530,RAB11FIP1,9.602503640994516e-11,-2.188023328781128,trovafloxacin,A549
646531,MEX3C,1.123562277913532e-10,-0.6813185214996338,trovafloxacin,A549
646532,SUZ12,1.6724149206905667e-10,-0.1693369001150131,trovafloxacin,A549
646533,NFKBIE,2.3022266304501039e-10,-0.2880251109600067,trovafloxacin,A549
646534,CEP152,2.766480756083567e-10,-0.2732730209827423,trovafloxacin,A549
646535,KLRK1,3.208949890110689e-10,0.2693015038967132,trovafloxacin,A549
646536,CROCCP2,3.321739056939366e-10,0.1893921494483947,trovafloxacin,A549
646537,FCMR,3.8600343543281255e-10,0.4916920363903045,trovafloxacin,A549
646538,TOMM34,3.8695325925102237e-10,-0.4354226589202881,trovafloxacin,A549
646539,PAPSS1,3.985306360938442e-10,-0.317307710647583,trovafloxacin,A549
646540,SPN,4.895901036512201e-10,-0.5858280658721924,trovafloxacin,A549
646541,ELOVL6,5.667604879214323e-10,-0.1838068515062332,trovafloxacin,A549
646542,IL2RB,5.864075419863011e-10,0.2776556313037872,trovafloxacin,A549
646543,CSNK1A1,6.43145624563107e-10,-0.3025498688220978,trovafloxacin,A549
648524,HTRA1,2.65868638934048e-14,0.750186562538147,AMD-11070,A549
648525,CEP104,2.8598743569530233e-14,-0.6290292143821716,AMD-11070,A549
648526,COL4A1,4.7157772880182935e-14,-0.4523710906505584,AMD-11070,A549
648527,FDFT1,5.824545290875158e-14,0.3170754313468933,AMD-11070,A549
648528,THRAP3,6.03006751495503e-14,-0.5899902582168579,AMD-11070,A549
648529,RASGRF1,6.360253664195246e-14,-0.6052188873291016,AMD-11070,A549
648530,KLF8,1.0308660220767101e-13,-0.4152661859989166,AMD-11070,A549
648531,PLAGL2,1.214098383029655e-13,-0.4672548472881317,AMD-11070,A549
648532,NDUFA7,1.3995049227443866e-13,0.3369348347187042,AMD-11070,A549
648533,SMARCAL1,2.00916082582888e-13,0.379553347826004,AMD-11070,A549
648534,IL2,2.0302606764359312e-13,-0.697790801525116,AMD-11070,A549
648535,UBL5,2.0623192352127387e-13,0.3741894662380218,AMD-11070,A549
648536,FBXL12,2.2536008010768251e-13,0.6044800281524658,AMD-11070,A549
648537,SIRT5,2.313104567521513e-13,0.3933428823947906,AMD-11070,A549
648538,GEMIN6,2.775092170332706e-13,0.247575893998146,AMD-11070,A549
648539,PPCS,2.877817339346427e-13,0.4626386165618896,AMD-11070,A549
648540,RGS2,2.9078472074011254e-13,0.2788165807723999,AMD-11070,A549
648541,LATS1,3.20892402422288e-13,-0.3367266356945038,AMD-11070,A549
648542,LYRM2,3.845761679172615e-13,0.2293159961700439,AMD-11070,A549
648543,PAK2,4.2637843390307044e-13,-0.4265016317367553,AMD-11070,A549
650524,ZNF32,1.5629996941566485e-14,0.2859817743301391,ilomastat,A549
650525,MINPP1,3.3605841234476704e-14,0.1816942989826202,ilomastat,A549
650526,ANKHD1,4.56024266603767e-14,-0.5122904181480408,ilomastat,A549
650527,CLEC4A,6.151888564342603e-14,0.2253314405679702,ilomastat,A549
650528,TMCO3,1.38612728773522e-13,-0.3827589750289917,ilomastat,A549
650529,DYNC1H1,2.670272251398143e-13,-0.3171883821487427,ilomastat,A549
650530,CCND1,4.392764333095873e-13,-0.5272371172904968,ilomastat,A549
650531,TRIB2,6.352340729331351e-13,0.2109623104333877,ilomastat,A549
650532,UBP1,6.41864694003991e-13,-0.4321708977222442,ilomastat,A549
650533,GALC,7.979013807095567e-13,0.1584156602621078,ilomastat,A549
650534,ALDH18A1,1.3376148377229162e-12,-0.4225304424762726,ilomastat,A549
650535,SLC6A12,1.4165366781687496e-12,0.3338070511817932,ilomastat,A549
650536,TOP2B,1.5435565987060433e-12,-0.3932183980941772,ilomastat,A549
650537,VEGFA,2.151240899178426e-12,0.2054389119148254,ilomastat,A549
650538,DAZAP1,2.2908896326661693e-12,-0.3390663266181946,ilomastat,A549
650539,UGCG,3.839861514436932e-12,-0.2581490874290466,ilomastat,A549
650540,JOSD1,3.839861514436932e-12,0.2741461992263794,ilomastat,A549
650541,NUP188,5.5703663104937664e-12,-0.4509499967098236,ilomastat,A549
650542,YES1,7.270229705036969e-12,-0.3857814371585846,ilomastat,A549
650543,PIP4K2B,8.367270647723399e-12,-0.3146147727966308,ilomastat,A549
652524,RUVBL1,8.054849874133807e-16,-0.3904425501823425,atorvastatin,A549
652525,HTRA1,9.21199048650014e-16,0.7659779191017151,atorvastatin,A549
652526,GNB5,6.894407901410849e-14,-0.3416391015052795,atorvastatin,A549
652527,CROT,8.72066740878765e-14,0.4576795697212219,atorvastatin,A549
652528,TCEAL1,1.384463478918688e-13,0.2452190667390823,atorvastatin,A549
652529,COL4A2,1.724906722772829e-13,-0.3190019726753235,atorvastatin,A549
652530,FBL,2.054358086933999e-13,-0.3750599324703216,atorvastatin,A549
652531,CXCL1,2.451422879701575e-13,-0.2184050530195236,atorvastatin,A549
652532,PGM3,3.676544067699535e-13,0.3672951459884643,atorvastatin,A549
652533,SCARB1,3.7487858010641377e-13,-0.56006920337677,atorvastatin,A549
652534,NHLH2,5.314972527200276e-13,-0.4636045694351196,atorvastatin,A549
652535,ECT2,5.896415804732358e-13,-0.3499094247817993,atorvastatin,A549
652536,NFKBIA,7.270260198734392e-13,-0.3214401304721832,atorvastatin,A549
652537,VWA5A,7.628012120913233e-13,0.2790975272655487,atorvastatin,A549
652538,MAGI2,8.355977269543849e-13,0.3195287883281708,atorvastatin,A549
652539,MGLL,1.4054274942197192e-12,-0.3594905138015747,atorvastatin,A549
652540,GADD45A,1.4807270534796865e-12,0.2627104520797729,atorvastatin,A549
652541,ACOT13,1.5379625910361298e-12,0.2901941537857055,atorvastatin,A549
652542,CTSW,1.832185897045238e-12,0.2279941588640213,atorvastatin,A549
652543,TCEAL4,1.920760296612004e-12,0.2160657942295074,atorvastatin,A549
654524,S100A4,4.3266233963810135e-19,0.1177550181746482,tipiracil,A549
654525,COL1A1,2.4968302463144165e-17,-0.2754019200801849,tipiracil,A549
654526,MRPL40,3.88619831412857e-17,0.316738486289978,tipiracil,A549
654527,HTRA1,5.398842786016398e-17,0.7519354820251465,tipiracil,A549
654528,GEMIN6,6.634126177953234e-17,0.2461561411619186,tipiracil,A549
654529,ZNF32,9.340285874184656e-17,0.3587992191314697,tipiracil,A549
654530,NOP10,9.664495320137927e-17,0.2499462366104126,tipiracil,A549
654531,NTAN1,2.065660238598811e-16,0.3355169892311096,tipiracil,A549
654532,ADH5,2.5815201086040817e-16,0.2863343060016632,tipiracil,A549
654533,LYRM2,3.158058778118662e-16,0.2171888649463653,tipiracil,A549
654534,BSDC1,4.2356055790168883e-16,0.3833126127719879,tipiracil,A549
654535,ACOT13,4.2903730199756883e-16,0.2948858141899109,tipiracil,A549
654536,COQ6,5.254289346471256e-16,0.2966387569904327,tipiracil,A549
654537,PIN4,5.474053496613581e-16,0.3014115989208221,tipiracil,A549
654538,UBR5,6.063873745362279e-16,-0.5901469588279724,tipiracil,A549
654539,UQCR11,1.3570508192258045e-15,0.2189309895038604,tipiracil,A549
654540,TRMT2B,1.868893544156908e-15,0.375475138425827,tipiracil,A549
654541,CTSD,2.6152177665494896e-15,0.3013420104980469,tipiracil,A549
654542,BCS1L,3.007945079892001e-15,0.2353250086307525,tipiracil,A549
654543,CD320,3.249750839606093e-15,0.2096647769212722,tipiracil,A549
656524,TSC22D3,2.610416182335212e-19,0.4749269485473633,ponatinib,A549
656525,OARD1,3.089527819777292e-19,0.4511358439922333,ponatinib,A549
656526,HNRNPH3,3.6311701375985e-19,0.2680754065513611,ponatinib,A549
656527,HTATSF1,8.302934597470381e-19,0.1841006726026535,ponatinib,A549
656528,NNT,1.2434588757824289e-18,0.4268158376216888,ponatinib,A549
656529,GNS,1.4606506312068677e-18,0.2391334772109985,ponatinib,A549
656530,EPS15,1.6495363391115513e-18,0.3013969361782074,ponatinib,A549
656531,SMC6,1.870592465622633e-18,0.2539424896240234,ponatinib,A549
656532,OPA1,1.944965447114548e-18,0.3113934397697449,ponatinib,A549
656533,KTN1,2.243508062509556e-18,0.2248784005641937,ponatinib,A549
656534,COPB2,2.689649750490335e-18,0.1775279492139816,ponatinib,A549
656535,ASAH1,4.307322565074524e-18,0.4315538108348846,ponatinib,A549
656536,PSIP1,9.224905665261564e-18,0.1124590337276458,ponatinib,A549
656537,ZDHHC6,1.1524522206654385e-17,0.1462600827217102,ponatinib,A549
656538,CLTC,1.3391355735454672e-17,0.0713823363184928,ponatinib,A549
656539,LAPTM4A,1.3448050997839909e-17,0.2271342873573303,ponatinib,A549
656540,VAV3,1.4602174338614157e-17,0.3426719307899475,ponatinib,A549
656541,DMXL2,1.475703480085363e-17,0.1744293123483657,ponatinib,A549
656542,CRTAP,1.5654676714357818e-17,0.2829264104366302,ponatinib,A549
656543,LGALS8,1.660615462762298e-17,0.2695426940917969,ponatinib,A549
658524,AAAS,1.0251360876750022e-25,-0.6731060743331909,lonafarnib,A549
658525,B4GAT1,1.2997468080363629e-25,-0.7284671068191528,lonafarnib,A549
658526,ARHGDIA,1.391862028435276e-25,-0.5607234239578247,lonafarnib,A549
658527,MXD3,3.5027664687313043e-25,-1.097700595855713,lonafarnib,A549
658528,DNM1,4.293173746307353e-25,-0.7145856618881226,lonafarnib,A549
658529,CLN6,5.569692513024903e-25,-0.7900997996330261,lonafarnib,A549
658530,SEMA4G,9.802952536666287e-25,-0.5811949968338013,lonafarnib,A549
658531,ARFRP1,1.0648541496556585e-24,-1.253870964050293,lonafarnib,A549
658532,CDT1,1.0870991224724347e-24,-0.7680635452270508,lonafarnib,A549
658533,SDF4,1.2957509061600002e-24,-0.7774749994277954,lonafarnib,A549
658534,PTMS,1.3227697034806123e-24,-0.8961098194122314,lonafarnib,A549
658535,TPI1,1.4740437082971376e-24,-0.7257028222084045,lonafarnib,A549
658536,CLPTM1,1.7027006365835414e-24,-1.0593106746673584,lonafarnib,A549
658537,DLX4,2.2130672204254684e-24,-1.0849308967590332,lonafarnib,A549
658538,ABCB8,2.8598792745142223e-24,-0.9566548466682434,lonafarnib,A549
658539,ZNF212,3.010136249948108e-24,-0.9663338661193848,lonafarnib,A549
658540,TMEM97,3.0567195817112063e-24,-0.4613165259361267,lonafarnib,A549
658541,TPSG1,3.1199432305122917e-24,-0.8727743029594421,lonafarnib,A549
658542,BRMS1,4.0387706975572185e-24,-0.7191264629364014,lonafarnib,A549
658543,ERAL1,4.438620583165389e-24,-0.6269325613975525,lonafarnib,A549
660524,TUBB6,1.0294507219592224e-10,-0.220754325389862,PLX-4720,A549
660525,SNAP25,2.7672462884025514e-10,0.178656667470932,PLX-4720,A549
660526,ATG14,6.027279130512268e-10,-0.1655457466840744,PLX-4720,A549
660527,ICAM3,1.0406050122757727e-09,0.3585914969444275,PLX-4720,A549
660528,ATP6V1D,3.392992802582785e-09,-0.0503064021468162,PLX-4720,A549
660529,VPREB3,1.120550640958753e-08,-0.245824933052063,PLX-4720,A549
660530,HMGCS1,2.0444705678136722e-08,-0.0751328319311142,PLX-4720,A549
660531,IL1RAPL1,2.0957158896381227e-08,0.2099055051803589,PLX-4720,A549
660532,LXN,2.1105850093263333e-08,-0.1291277855634689,PLX-4720,A549
660533,UGDH,2.178773060388248e-08,-0.115454763174057,PLX-4720,A549
660534,SERPINE1,2.4048704779753703e-08,0.1584490984678268,PLX-4720,A549
660535,NSG2,2.616657176550454e-08,0.2021659165620803,PLX-4720,A549
660536,PMAIP1,2.616657176550454e-08,0.2266667932271957,PLX-4720,A549
660537,DUSP4,2.6630040403563812e-08,0.1344198137521743,PLX-4720,A549
660538,KLHDC2,3.1067121483309474e-08,-0.1126136258244514,PLX-4720,A549
660539,EPAS1,4.132514536282075e-08,0.1425026059150695,PLX-4720,A549
660540,VCAM1,4.4594189931072194e-08,-0.4265591204166412,PLX-4720,A549
660541,LMOD1,4.616172056325745e-08,-0.2707161903381347,PLX-4720,A549
660542,BHLHE40,5.22593809393412e-08,0.1070305481553077,PLX-4720,A549
660543,CASK,6.098578776629138e-08,0.1624737381935119,PLX-4720,A549
662524,NUFIP1,0.0001766882096009,0.5069814920425415,etomidate,A549
662525,MRPL48,0.0001766882096009,0.4187073111534118,etomidate,A549
662526,RBM4,0.0001788775980412,0.8903200030326843,etomidate,A549
662527,PAM16,0.0001822095606993,0.4019659161567688,etomidate,A549
662528,TCEA2,0.0001844631917325,0.5866392850875854,etomidate,A549
662529,RAD51AP1,0.0001855998085697,0.3878650069236755,etomidate,A549
662530,KIF26B,0.0001985448105907,0.7369545102119446,etomidate,A549
662531,NDUFS8,0.0001985448105907,0.4995786547660827,etomidate,A549
662532,AP2S1,0.0002009877516939,0.4508370757102966,etomidate,A549
662533,SCNN1D,0.0002022197852327,0.774800181388855,etomidate,A549
662534,SIX5,0.0002059585903851,1.0763195753097534,etomidate,A549
662535,NRSN2,0.0002072192204028,0.6241840720176697,etomidate,A549
662536,DYRK1B,0.000209762253048,0.722578227519989,etomidate,A549
662537,MRPL2,0.0002175683341297,0.5458181500434875,etomidate,A549
662538,CLSTN3,0.0002229230370149,0.6594213843345642,etomidate,A549
662539,PTK7,0.0002242809119626,0.5896276831626892,etomidate,A549
662540,RAC3,0.0002270199864571,0.6763514280319214,etomidate,A549
662541,TRNAU1AP,0.0002270199864571,0.6531782746315002,etomidate,A549
662542,CUL9,0.0002297904352966,0.5470489859580994,etomidate,A549
662543,ZSCAN9,0.0002297904352966,0.7476080656051636,etomidate,A549
664524,ANKRD10,9.14197352929288e-05,-0.3789759576320648,piretanide,A549
664525,DNAJB6,0.0001897107053704,0.100302405655384,piretanide,A549
664526,EGR1,0.0002169359920539,-0.215072900056839,piretanide,A549
664527,MAP1B,0.0004193546895251,-0.292495846748352,piretanide,A549
664528,DNAJA3,0.000429803328607,0.1635751873254776,piretanide,A549
664529,USB1,0.0004361886631986,0.3238533139228821,piretanide,A549
664530,SLC39A9,0.0004581184120735,-0.4809354245662689,piretanide,A549
664531,SPG7,0.0004787306362155,0.2897903621196747,piretanide,A549
664532,TMEM109,0.000515017119051,0.1347814500331878,piretanide,A549
664533,IDH3B,0.0005175251485138,0.2446610033512115,piretanide,A549
664534,MRPL15,0.0005251177071132,0.270827442407608,piretanide,A549
664535,MYBL1,0.0005673947500987,0.163204550743103,piretanide,A549
664536,WBP2,0.0006217102873315,0.2726896703243255,piretanide,A549
664537,IL32,0.0006824560040336,0.1243280097842216,piretanide,A549
664538,BANK1,0.0007174071699699,0.1632912307977676,piretanide,A549
664539,CDC45,0.000781218047655,0.1930709332227707,piretanide,A549
664540,HARS2,0.0008036330900592,0.2433350384235382,piretanide,A549
664541,ACAT2,0.0008266437279358,0.1455195695161819,piretanide,A549
664542,SNTB1,0.0008462845932263,-0.202863797545433,piretanide,A549
664543,RPL10,0.0008542614393378,0.2289972901344299,piretanide,A549
665639,HMGA2,0.0001650901563233,-0.3926924765110016,ciprofibrate,A549
665640,MINDY3,0.0001681801431295,-0.7231777906417847,ciprofibrate,A549
665641,WIPF1,0.0001702702714713,-0.3603919446468353,ciprofibrate,A549
665642,FABP5,0.0001734513251733,-0.2681572437286377,ciprofibrate,A549
665643,ME2,0.0001810924766383,-0.6925061345100403,ciprofibrate,A549
665644,SSH1,0.0001913823187277,-0.6647833585739136,ciprofibrate,A549
665645,PPIP5K2,0.0001973338282326,-0.5548092126846313,ciprofibrate,A549
665646,ANAPC1,0.0001997627726424,-0.5685010552406311,ciprofibrate,A549
665647,CTNNAL1,0.0002059585903851,-0.7295152544975281,ciprofibrate,A549
665648,AVPI1,0.0002059585903851,-0.5474590063095093,ciprofibrate,A549
665649,CAPN3,0.0002162486556358,-0.4369881153106689,ciprofibrate,A549
665650,RPP38,0.0002229230370149,-0.1850494146347046,ciprofibrate,A549
665651,OPA1,0.0002229230370149,-0.5802683234214783,ciprofibrate,A549
665652,CUL2,0.0002311875289188,-0.4465877711772918,ciprofibrate,A549
665653,SLC25A13,0.0002354267897394,-0.4506413638591766,ciprofibrate,A549
665654,SNCA,0.0002354267897394,-0.6288945078849792,ciprofibrate,A549
665655,BPIFA1,0.0002368560109337,0.523595929145813,ciprofibrate,A549
665656,TBK1,0.0002382933702297,-0.4422019422054291,ciprofibrate,A549
665657,POLR3G,0.0002397389105178,-0.6035067439079285,ciprofibrate,A549
665658,PBRM1,0.0002411926748933,-0.5934367775917053,ciprofibrate,A549
667639,PLA2G7,6.371478744161012e-06,-0.3266854286193847,aminoglutethimide,A549
667640,GATA2,1.3940003908414356e-05,-0.6910731792449951,aminoglutethimide,A549
667641,SSR3,1.9675549627352407e-05,-0.2622884511947632,aminoglutethimide,A549
667642,LMO4,2.355360849577295e-05,-0.3513239920139313,aminoglutethimide,A549
667643,ZNF451,3.098126244628445e-05,-0.2952325940132141,aminoglutethimide,A549
667644,ATP2A2,4.137335273897879e-05,0.1850055605173111,aminoglutethimide,A549
667645,TIAM1,4.807152179139364e-05,-0.1857063174247741,aminoglutethimide,A549
667646,SERTAD2,9.225572161321752e-05,-0.2036891132593155,aminoglutethimide,A549
667647,CTNNAL1,0.0001094145125783,-0.4053699374198913,aminoglutethimide,A549
667648,CLDN4,0.0001206815106248,-0.3098006844520569,aminoglutethimide,A549
667649,SEC24D,0.0001284117011728,-0.3168757855892181,aminoglutethimide,A549
667650,ZFYVE21,0.0001360055133117,-0.2776260375976562,aminoglutethimide,A549
667651,SIGMAR1,0.0001366068459289,-0.2071843892335891,aminoglutethimide,A549
667652,DSP,0.0001440209527811,-0.545684814453125,aminoglutethimide,A549
667653,FOXM1,0.0001472206446104,0.2508688569068908,aminoglutethimide,A549
667654,EGR3,0.0001561973983002,-0.468617171049118,aminoglutethimide,A549
667655,C21orf91,0.0002190014064985,-0.2979517579078674,aminoglutethimide,A549
667656,NEFH,0.0002310424861595,0.1941939145326614,aminoglutethimide,A549
667657,LBR,0.0002603057323555,-0.1643494516611099,aminoglutethimide,A549
667658,MYOZ2,0.0002727255801612,0.263278990983963,aminoglutethimide,A549
668779,RGCC,2.1061575969250656e-06,0.4383444786071777,tripelennamine,A549
668780,HTR6,2.2910712625081568e-06,0.8010729551315308,tripelennamine,A549
668781,MYT1,2.375005184373653e-06,0.5520058274269104,tripelennamine,A549
668782,NEUROG1,2.4471978485977027e-06,0.7943350076675415,tripelennamine,A549
668783,ELOVL4,2.4915197022623908e-06,0.6160678267478943,tripelennamine,A549
668784,SPTB,2.5671068872983937e-06,0.7521073222160339,tripelennamine,A549
668785,BCAT2,2.660718735583985e-06,0.5988332033157349,tripelennamine,A549
668786,ABCG4,2.7249374244063062e-06,0.7406100630760193,tripelennamine,A549
668787,NPFFR1,2.790642116579846e-06,0.676031768321991,tripelennamine,A549
668788,MAN2C1,2.824061933183555e-06,0.7094697952270508,tripelennamine,A549
668789,PIM1,2.85786559883757e-06,0.5637955069541931,tripelennamine,A549
668790,WDR70,2.85786559883757e-06,0.4994421601295471,tripelennamine,A549
668791,CDT1,2.944081808277896e-06,0.6611008644104004,tripelennamine,A549
668792,GNAT1,2.9616219631363413e-06,0.9725087881088256,tripelennamine,A549
668793,RNF25,2.9792623508775007e-06,0.7101079821586609,tripelennamine,A549
668794,DNAJC17,3.014846013447108e-06,0.797095537185669,tripelennamine,A549
668795,SCNN1D,3.014846013447108e-06,0.766116201877594,tripelennamine,A549
668796,PRKAR1B,3.050837201158089e-06,0.6425747275352478,tripelennamine,A549
668797,AP2S1,3.124060001012632e-06,0.4538363814353943,tripelennamine,A549
668798,MASP1,3.124060001012632e-06,0.7351188063621521,tripelennamine,A549
670779,MC3R,9.035127825871785e-20,-1.0017837285995483,linagliptin,A549
670780,GPR25,1.8519742813928192e-19,-0.7311992049217224,linagliptin,A549
670781,EPHA5,1.8620283070215288e-19,-0.7953454256057739,linagliptin,A549
670782,FBXO24,1.9234950558735242e-19,-0.759815514087677,linagliptin,A549
670783,SENP6,2.063634683149705e-19,0.3749106526374817,linagliptin,A549
670784,FNDC8,2.086071950493152e-19,-1.011341214179993,linagliptin,A549
670785,PGK2,2.1548401337776344e-19,-1.0522308349609375,linagliptin,A549
670786,PTPRN,2.250026486556864e-19,-0.7045814394950867,linagliptin,A549
670787,MPHOSPH10,2.837426890919806e-19,0.4075484573841095,linagliptin,A549
670788,TEX13A,3.043162303879096e-19,-1.2360618114471436,linagliptin,A549
670789,TSKS,3.143022434095333e-19,-1.1479867696762085,linagliptin,A549
670790,GFPT1,3.143022434095333e-19,0.3808580040931701,linagliptin,A549
670791,MACF1,3.298912823055632e-19,0.4427503645420074,linagliptin,A549
670792,CLTC,3.298912823055632e-19,0.098634198307991,linagliptin,A549
670793,GOLGA4,3.5471777326517867e-19,0.5893056988716125,linagliptin,A549
670794,SARDH,3.712870429050023e-19,-1.0797035694122314,linagliptin,A549
670795,ZPBP,3.8550462572395706e-19,-0.9203996658325196,linagliptin,A549
670796,CRYBA2,3.896646735110325e-19,-0.8216919898986816,linagliptin,A549
670797,AKAP4,4.2005312358789776e-19,-0.6884299516677856,linagliptin,A549
670798,ZC3H11A,4.268633896040766e-19,0.4566718935966491,linagliptin,A549
672779,DMXL2,3.545408475158014e-22,0.1777090728282928,bosutinib,A549
672780,SDCBP,4.947966592298284e-22,0.3262095749378204,bosutinib,A549
672781,YWHAZ,1.4125356237785197e-21,0.4325330555438995,bosutinib,A549
672782,KHDC4,2.6642078394118388e-21,0.1757579892873764,bosutinib,A549
672783,PANK3,3.2009640880742013e-21,0.3498861491680145,bosutinib,A549
672784,KTN1,4.3122851268883725e-21,0.2286981344223022,bosutinib,A549
672785,LAPTM4A,5.067481829424228e-21,0.2267100512981414,bosutinib,A549
672786,EMC2,5.4463547169218255e-21,0.2692518532276153,bosutinib,A549
672787,TJP1,6.589855890706793e-21,0.2558057308197021,bosutinib,A549
672788,HTATSF1,9.007621596781284e-21,0.168904647231102,bosutinib,A549
672789,NBPF10,1.2773077554331135e-20,0.403683453798294,bosutinib,A549
672790,CD164,2.1379590586577103e-20,0.2394807785749435,bosutinib,A549
672791,YAP1,2.7342961903262427e-20,0.3172016739845276,bosutinib,A549
672792,PRCP,2.7342961903262427e-20,0.2487196177244186,bosutinib,A549
672793,COPB2,3.222640753264168e-20,0.1704266965389251,bosutinib,A549
672794,TUG1,3.256298916117e-20,0.3347804248332977,bosutinib,A549
672795,NPC1,4.1596916666089675e-20,0.397834300994873,bosutinib,A549
672796,RALB,4.335656380377588e-20,0.3428652584552765,bosutinib,A549
672797,EFR3A,4.788559676326477e-20,0.2617362737655639,bosutinib,A549
672798,RRAGA,5.255491889511325e-20,0.2144002467393875,bosutinib,A549
674779,EHMT1,3.2120026418350335e-29,-0.8492842316627502,R-547,A549
674780,GNS,1.1546704974882822e-28,0.2717999815940857,R-547,A549
674781,NFKBIB,1.566430940841288e-28,-0.5771997570991516,R-547,A549
674782,CAT,1.7042524366552546e-28,0.2369312196969986,R-547,A549
674783,DYNLT3,2.978548398538597e-27,0.4396472871303558,R-547,A549
674784,TADA2A,5.1511321043597576e-27,-0.5279418230056763,R-547,A549
674785,RHOQ,9.214186035917187e-27,0.3481176793575287,R-547,A549
674786,AKAP9,2.4479425017966954e-26,0.4357058107852936,R-547,A549
674787,IL19,3.894105365446055e-26,-0.9218289852142334,R-547,A549
674788,FHL1,4.345223297908203e-26,0.2495593577623367,R-547,A549
674789,COG7,5.265658171677296e-26,0.4406679570674896,R-547,A549
674790,NMRK1,1.0427322755933882e-25,0.3507593274116516,R-547,A549
674791,OSTM1,2.2608636039868766e-25,0.2299738228321075,R-547,A549
674792,MITF,2.280878269156612e-25,0.2454697787761688,R-547,A549
674793,MYH7B,4.351223290724913e-25,-0.5647417306900024,R-547,A549
674794,CTSC,1.068933333019894e-24,0.1564306169748306,R-547,A549
674795,WDR4,1.1019403455379344e-24,-0.5004130601882935,R-547,A549
674796,ATP1A3,1.3512652819682038e-24,-0.4956411123275757,R-547,A549
674797,HEXB,1.3989488233908038e-24,0.2234837710857391,R-547,A549
674798,TRAF2,1.4050252770631102e-24,-0.577938973903656,R-547,A549
676779,EIF5,2.0853399848368624e-21,0.194694310426712,calcitriol,A549
676780,C1S,8.53377859499511e-21,0.2089276909828186,calcitriol,A549
676781,GCFC2,3.2380160299222703e-20,0.3356321156024933,calcitriol,A549
676782,RIF1,2.521532310807425e-19,0.3810420334339142,calcitriol,A549
676783,HIF1A,3.5753682681038013e-19,0.1393252462148666,calcitriol,A549
676784,WDR3,3.713019751102971e-19,0.3155522346496582,calcitriol,A549
