names,logfoldchanges
RABEPK,-0.105698392
FRMPD1,0.4421978
DDX47,0.108942434
ATP13A2,-0.553622663
ZNF614,-0.330627114
ORC1,0.258363873
AZGP1,0.161755711
GLB1,-0.270085961
SOD1,-0.328298807
PRPF4,-0.096109904
LRPAP1,-0.25774321
WDR73,0.161708981
CAPN7,-0.379623502
PPID,-0.242716134
SPATS2,-0.240156606
ST3GAL5,-0.318702847
GDE1,-0.267509341
HEXB,-0.133130446
MKRN2,-0.377299368
TNS1,0.221557647
TIMELESS,-0.161005795
FOXJ2,0.247926667
INPP4B,-0.175264716
HOXD9,0.22787495
PTPN2,-0.377269626
PSMG2,-0.262453854
SMARCA5,-0.696374834
SETD6,0.205318779
GLRX,-0.097820483
KCNN2,0.266078681
MUS81,0.287002325
CD59,-0.275239438
MYBL2,-0.50308007
DBP,-0.526113927
RPRD2,0.21706301
ZBTB20,0.135384917
CCPG1,-0.374217659
EAPP,-0.344777256
CHD4,0.286565423
HLA-DRA,-0.206928372
XPNPEP3,0.30124718
AKR1C3,-1.952720523
SUGP2,0.239400774
LGALSL,-0.394643724
CHMP1B,-0.51346314
TMCO1,-0.144102946
CDC25A,0.170779511
TBPL1,-0.515348732
PEX2,-0.435292035
ABL1,0.137905747
GTF3A,-0.291057199
ETAA1,-0.407092214
VOPP1,-0.321127623
MAT2B,-0.382874876
ALG5,-0.419397533
PSMA6,-0.280950874
PYGL,-0.907740951
TXNDC9,-0.101053089
CHMP6,-0.675147295
EAPP,-0.38545835
HIGD1A,-0.382542998
MRNIP,-0.389781088
REPS2,-0.328059375
MED7,-0.358485281
PCMT1,-0.150480643
TM9SF4,0.193884045
ACVR1,-0.376386374
EIF2B3,-0.347541332
CYP2C9,0.307073593
CERS6,-0.414063185
MLH1,-0.290839314
TIMM9,-0.10725414
ACAA2,-0.628203809
MRPS10,-0.325219274
OXT,0.462049782
ARHGEF3,-0.420704544
GTF2E2,-0.15549019
KIF15,-0.241824329
AOC2,0.486476868
PRRX2,0.337014258
ZC3H15,-0.235547736
COPS3,-0.303739071
DEK,-0.318642944
POP4,-0.134562314
NEFM,-0.282521993
LRPPRC,-0.386433244
PSRC1,-0.151241019
ANXA11,0.295571923
TFDP1,0.37956199
B3GNT4,0.448696017
P4HB,0.362266064
PPP2R5D,0.294349492
LIMK2,-0.551222563
TM7SF2,0.297832906
TESC,0.220534027
MXD3,0.435959995
RAX,0.450768948
DCTN2,0.363998234
HLA-A,0.183298558
SHBG,0.471675903
SERF2,0.260344088
ZCCHC2,-0.63436538
MKS1,0.25825873
ILF3,0.398238182
PKMYT1,0.390814036
DOLPP1,0.270421654
RPLP2,0.207189649
GLRX2,-0.225034818
TRAF5,-0.232002825
MYO19,0.371770889
PCNA,-0.07313285
RCL1,-0.281466961
LSM5,-0.087899402
POLI,-0.441237628
KDM4C,-0.355698109
PLIN2,-0.628032863
GAPDH,0.391262174
ACAA2,-0.577068508
CTSK,-0.254442543
NPY1R,-0.253793359
SYT17,0.350782245
KRT24,0.296188205
LYL1,0.323493272
ILK,0.150919676
U2AF1,0.273097813
F2,0.46950081
PAIP1,-0.261194617
MMP2,0.34632799
CCNA2,-0.462132931
CENPA,-0.314652294
POP4,-0.233700767
MRPL58,-0.230993435
KIF20A,-0.269375473
NPM3,-0.460841537
PSRC1,-0.212020323
ENAH,0.372652471
MED28,-0.237584338
LSM2,-0.31538859
LYRM4,-0.302340984
UQCRFS1,-0.250847548
ATG5,-0.25489521
UBIAD1,-0.425108075
NDUFAF4,-0.158761412
PDGFRB,0.432501614
MXRA5,0.516122401
SLC27A5,-0.460408032
APOO,-0.198388219
KRT24,0.333234489
PBX3,-0.224606246
GAPDH,0.391262174
SDCBP,-0.259494066
RPL8,0.303278446
HMGCS1,-0.057930823
WASHC4,-0.299341142
PSMB1,0.364366353
DOK1,0.45456171
CCDC91,-0.177730262
CCDC134,0.459876031
CINP,0.379912794
ZNF282,0.350654423
EPHA1,0.309497237
NPM3,0.25342837
ARHGAP32,-0.262376994
RECQL4,0.321896553
OSBPL8,-0.494879186
RAB32,0.156340137
GATA4,0.322400957
GRHL2,0.330854535
WDR7,-1.022521138
ARFGEF2,-0.291165739
TPD52L1,0.417981029
PRRC2B,0.249505147
VPS4B,-0.360671997
SH2D4A,0.383675903
FBXW4,0.396535367
INPPL1,0.399826616
ERAP1,-0.383235604
PDS5B,-0.211795762
SLC22A1,0.249736339
KDSR,-0.250027448
RHOQ,-0.432138383
TTBK2,-0.419876486
AKR7A2,-0.181910604
RAB25,0.620126665
ANXA4,-0.532996893
GSPT2,-0.22090368
MNT,-0.528594792
MKLN1,-0.294861645
SUPT16H,-0.272959083
TIMM9,-0.178091019
PATZ1,-0.566129982
PNP,-0.293203562
CASC3,-0.311551183
NPEPPS,-0.327445209
PAWR,0.474616498
B3GNTL1,-0.295321286
FUT9,0.464684099
LCAT,0.478102297
CST6,1.15939486
CGA,0.439066082
FLT3,-0.295080185
SLC35B1,-0.179084495
SERPINC1,0.461238742
GTF2A2,-0.172431797
MMP2,0.263497531
RNF41,-0.465524107
PAH,0.242363393
SERF2,0.293953836
WDR7,-0.989423871
TTC27,-0.182740748
SPAG1,-0.362806767
DLX5,0.357953608
PFKM,0.20434472
SCARA3,0.207014993
DMXL1,-0.20945102
CDC45,0.120151676
RAB8B,0.186000064
VCX2,0.386590362
KIFC1,0.258742988
LIMK2,-0.402165174
CEP131,0.32714811
LAIR1,-0.278707683
SV2B,-0.224841073
ATP8B2,0.306514412
PCNA,-0.058016483
HSD17B11,-0.174266636
DDC,0.228552535
REN,0.370668739
TGM3,0.34527421
CFH,0.237974629
SNAPC3,-0.227509856
TPGS2,-0.131912366
PIGH,-0.197205231
FARS2,-0.217308119
LCN1,0.490333945
NOP16,-0.218208835
UQCC1,-0.280309588
BBS4,-0.204226568
PCBD1,-0.142541945
BOLA1,-0.174763188
VCAM1,0.20477508
LANCL2,-0.171693236
CRCT1,0.264269829
MRPL22,-0.157248527
EPHA2,0.159779206
AREL1,-0.139674768
TM9SF4,-0.21799013
RASSF8,0.633104801
HTN1,0.645560861
TRADD,0.47266537
SLC25A42,0.712881982
MUC7,0.711433828
UBXN7,0.387193978
ZNF471,0.80787617
HTN3,0.389749587
RARS2,0.820648015
DNMT3L,0.501448095
GP6,0.779481471
HCRTR1,0.726076543
MMP20,0.562296808
RUNX2,0.689050972
ATXN3L,0.757380843
MR1,0.48002556
ZNF221,0.778001428
MTRF1L,0.636214316
IFNA2,0.679687202
HOXD12,0.637012064
LY9,0.34269017
SLC9A1,0.363553971
LAIR2,0.51362431
TFDP1,0.392563075
POLI,-0.58298409
WDR7,-1.056606531
ZCCHC2,-0.817020416
FGF17,0.467229366
GLE1,0.343901932
LIMK2,-0.550684869
TESC,0.223470688
HDHD3,0.323953539
HIF1A,-0.187639937
VPS41,-0.303320706
PEAK1,0.444424689
HOXC8,0.493709296
APBA1,0.422954977
ARHGAP24,0.326802939
RPL35,0.23172237
TRMT1L,-0.38069433
HDAC2,-0.183311775
TLR1,-0.489170671
KLHDC2,-0.1611384
ITGB1BP1,-0.116201758
COPS4,-0.375962406
PISD,-0.299004138
DIRAS2,-0.469547033
PPP2R5E,-0.205609575
LPAR3,-0.267861992
COPS3,-0.30733335
MTRR,-0.276542097
POLR3C,-0.312674522
POP4,-0.129967064
MAP2K4,-0.24279356
CPNE3,-0.125721663
RNF41,-0.296075016
AR,-0.271092117
CLGN,-0.231220156
GTPBP8,-0.11246407
SOS2,-0.321036935
COPS3,-0.327498734
TUBA1A,-0.233845517
HSPA13,-0.418598413
RAI14,-0.13838236
ARAP3,-0.316970021
KLHDC2,-0.15344286
PLIN2,-0.698830068
SOS2,-0.342029542
OAT,-0.205924839
YARS2,-0.118010096
NSMCE4A,-0.210686818
POLR3C,-0.344859779
ELAC2,-0.129303023
FKBP1A,-0.278949201
USP25,-0.409240842
NCKAP1,-0.250695229
RPIA,-0.091683701
UPK2,0.512895405
SPRED2,-0.11713434
FN1,-0.117664151
TMEM109,0.158850685
TPGS2,0.203944564
AKIP1,0.285290837
MRPL17,0.211868912
HSD17B10,0.167069972
NXF3,-0.433176339
UQCR11,0.148248315
PMF1,0.397916645
POLR3K,0.220435321
PROCR,0.175979808
IGFBP3,0.152678311
GRK4,-0.319479972
LAMTOR2,0.273071259
DHPS,0.184193864
PCBD1,0.091254979
ARFIP2,0.127285555
MIF,0.110234968
MSRB2,0.253674716
ABT1,0.163881674
HNRNPF,0.193738595
MBNL3,0.961520076
MYL6,-2.056253672
UPB1,-0.883389354
IRGQ,-1.290226936
SPINT2,-0.798269808
EFNA1,-0.9876827
CACNB1,-1.120670438
CREM,-0.752970636
BOP1,0.310404867
CRYBG1,-0.283842891
EEF2KMT,-0.49534139
ASB13,-1.082584023
IQGAP1,0.464412898
CCNL2,0.475984573
NRIP1,0.243238568
FOS,-0.230058014
KIF1A,-1.151150823
DDX10,0.347515285
SERTAD3,-0.351218104
SPTB,-1.25850904
HBD,0.531029433
GAPDH,0.520558582
OLFML2B,0.430404048
NKX2-1,0.397975448
SFTPA2,0.391165931
KIR2DL3,0.350609755
RAB25,0.344427334
KLRG1,0.320450959
MAFB,0.320250534
PSMD12,0.311568644
ANO1,0.305233228
CCN5,0.294180909
COMP,0.293752515
INHA,0.288014515
TNFRSF9,0.286421375
KIR3DL3,0.284304087
SLC4A3,0.284259499
RNF13,0.280880977
PSMD10,0.27997787
KIR2DS4,0.279576807
MITF,0.323684692
BRD4,0.531474352
TRAF3IP3,-0.837396383
ZNF148,0.471744508
ARL8B,0.404987097
CLIP1,0.406041056
HOXD9,-0.476923704
CALML3,-0.773542345
BOP1,0.264895529
SRSF5,0.275433272
DUSP3,0.424647927
SSB,0.578658879
SIRT4,-0.896168709
CHP1,0.348260909
HOXC11,-0.897098184
INHA,-1.063021183
MORC2,-0.567949712
TBXA2R,-0.189100683
CTSB,0.449948668
HMGB1,0.322262913
ENY2,0.545208216
NLGN3,-1.136466146
MTMR6,0.432548612
RXYLT1,0.317564398
LIM2,-1.500749111
HSPA1A,0.632996917
MCTS1,0.428727508
ELAVL1,-0.77672267
BAG3,0.239045173
UTP14A,0.339328885
AGAP2,-1.098311305
TBC1D15,0.553475916
C5orf22,0.440169483
RABIF,-0.578607917
TPP1,0.305991262
PSRC1,-0.321914256
G3BP2,0.524817467
SIT1,-1.021603584
ANAPC13,0.236850992
NME7,0.387976438
DMTN,0.44397077
ARHGEF12,0.824804127
FHOD1,0.232058451
C20orf27,0.218772799
ENGASE,0.229382873
RPS29,-0.400848389
RPL12,-0.274650633
USP32,-0.373476058
ARHGEF11,0.315016419
CAMK2G,0.242017806
HRH1,0.255509019
TPRA1,0.398080409
CCDC47,-0.31573239
FOXRED2,0.38190186
TMEM109,0.118884705
RPSA,-0.386796415
RPS12,-0.430854082
SCRG1,-0.20209913
CD209,0.333128035
SNTB2,0.294922978
NHEJ1,-0.442889422
RPS4X,-0.365282118
GADD45A,-0.445055276
COL8A2,-0.353818476
EEF1A1,-0.3985807
VDAC3,-0.284211367
RAB3GAP1,-0.239889354
RPSA,-0.419503093
RPL19,-0.424030572
RPS18,-0.425983161
HDAC9,-0.190125898
ITFG1,-0.220812857
TMEM109,0.12743558
RPS29,-0.41734755
RPL7A,-0.382736266
SFTPC,0.274990857
OSMR,0.209065482
C1orf109,-0.334831178
CD320,0.211277425
RPS12,-0.495161206
CTRC,0.443958551
ADRB1,0.443614364
NDUFAF5,0.494535476
RIT2,0.30244258
NCR1,0.557439566
RPE65,0.311792135
FGF14,0.388863266
PNLIPRP2,0.356184363
INS,0.338525921
TACR1,0.546661437
PNLIP,0.330110192
AKAP5,0.544702947
PRDM16,0.579470634
GFAP,0.289926142
TRPC7,0.484327078
ADORA1,0.381162435
PLEKHF1,0.276995033
MUSK,0.579106867
LIMK2,0.312228441
CELA3A,0.395853907
AGPS,-0.341550499
CD320,0.244091883
STK11,0.556853235
POT1,-0.331747055
USP19,0.411370993
RPS24,-0.533556044
RPS3A,-0.381423146
ATP5F1D,0.259397417
EXOC5,-0.445593387
SLC35G2,-0.23868078
RPL9,-0.383920848
CLDND1,-0.535477757
RPS10,-0.374625921
EIF3H,-0.230777174
GIPC1,0.336190134
TMEM109,0.134456336
F12,0.465586543
SLC25A11,0.387323737
EEF1A1,-0.413922578
UGP2,-0.248530447
PDLIM4,0.196821138
RPL27,-0.352425337
RPL7A,-0.451114416
RFX3,-0.860315144
C4BPA,-0.191338107
INTS7,-0.366636574
PDE5A,-0.399050653
RPS4X,-0.34391132
TSPO,0.169626176
STX6,-0.426208913
RPS18,-0.441509038
PCBP4,0.266546547
DIP2C,-0.250052989
RASL12,-0.421943516
RPS10,-0.355464429
SLC2A2,-0.622061014
NACA,-0.321734399
RPS24,-0.448120892
RPL31,-0.277887791
RPL37,-0.487497419
RPL23A,-0.845868051
RPL37A,-0.877956212
RPL41,-0.891798854
RPL32,-0.626797855
RPS23,-0.732674778
RPS24,-0.738565922
RPS18,-0.817540407
RPS15,-0.678535342
EEF1A1,-0.686400115
BNIP3,0.160535708
RPS3A,-0.473507822
RPL39,-0.64819783
RPS10,-0.618132114
RPL9,-0.524970233
RPS4X,-0.587110341
RPSA,-0.60465163
RPL7A,-0.688168645
PPIA,-0.53414768
RPS13,-0.534786046
RPS15A,-0.583367169
BRIP1,-0.490217775
CENPQ,-0.368256599
BPTF,-0.428681523
STUB1,0.14112474
OGN,-0.192034438
DDX56,0.360778362
EMCN,-0.605382919
NOC4L,0.398282796
AKT3,-0.271875501
LIG1,0.341519415
SEC61A1,0.309780598
TACC3,0.271022946
RBM14,0.296294153
GPALPP1,-0.385899633
PC,0.478857338
XRCC4,-0.384343922
SUPT4H1,-0.298747063
RPL5,-0.387016922
OSR2,-0.259006768
IL37,-0.853732049
RPS12,-0.657904565
RPS18,-0.806484163
RPS29,-0.527144432
RPS24,-0.74857986
RPL41,-0.869998157
RPL7A,-0.706938326
EEF1A1,-0.713991165
RPS3A,-0.423630536
RPS10,-0.607066214
RPL27,-0.538574517
RPL23A,-0.813174784
RPL37A,-0.844026148
RPL32,-0.659761608
RPL9,-0.504263163
RPS4X,-0.548294187
TAF5L,-0.406449765
RPS14,-0.528123915
RPS3,-0.527048409
GNPAT,-0.194501534
RPS23,-0.657501936
CAPZA1,-0.457527637
HMGB2,-0.256125093
GDAP1,-0.545349061
CDC16,-0.239978269
ACTR1B,0.328314632
HSPB1,0.314114004
TUG1,-0.37948826
CD1A,-0.323863298
AKT3,-0.228834778
EZH1,-0.414564252
PABPC4,-0.257605195
DDX17,-0.45577696
NID2,-0.343878031
MRPS16,0.133642942
ZMYM4,-0.356386513
CIB1,0.238976017
AP4M1,0.347068697
EFHD1,-0.572580576
MRPS12,0.376641452
TTC17,-0.330968469
ABCC4,-0.192822784
MINPP1,-0.303629637
ITGA4,-0.17432937
ZBTB6,-0.692240119
KANSL1L,-0.397764802
NINJ1,0.572047591
PELI1,-0.796281397
DAAM1,-0.336493671
DMP1,-0.884775043
NXF3,-0.398642212
EXOSC4,0.274210751
TP53,0.165461108
MEPCE,0.384037971
LAMTOR5,-0.348932177
AK1,0.315837771
GRK3,-0.403467983
PCBP4,0.271380991
PKN2,-0.266268224
CPOX,-0.318926752
LRIG2,-0.455859393
MMP2,0.369864017
SERPINE1,0.133992389
TCP1,0.355142206
RMC1,0.235001743
ENAH,0.464104891
GEMIN6,-0.202741593
TIMM8A,-0.276047438
SLC35A1,-0.335650563
ARID5B,0.346879512
CHMP4A,-0.192457125
ARID4B,0.274722219
TWIST1,0.166474834
DUSP1,0.3255831
HMOX1,0.519157171
ATRAID,-0.300741673
RYBP,0.316394627
INPP4B,0.216010109
DELE1,-0.292927325
NEIL3,-0.351831526
DNAJB6,0.100159235
POLG2,-0.894287229
RPS18,-0.45525229
QSER1,-0.663896143
TMEM106C,0.290259242
EDEM3,-0.33832112
RPS24,-0.429715633
RPL41,-0.428086877
RPS10,-0.344838262
RPL37A,-0.424029589
RPL32,-0.318485051
ARHGEF12,0.807048142
RPS23,-0.388023823
ITFG1,-0.208182171
NACA,-0.335098714
SIAH1,-0.409491926
EEF1A1,-0.363749474
ERCC1,0.216647804
RPL23A,-0.392350346
RPL7A,-0.377209485
RPS19,-0.375107944
AKT3,-0.288991332
CDC16,-0.280019194
ANXA1,-0.162831888
PAFAH1B3,0.195344537
DPP4,-0.197016641
HSPA9,-0.356672764
CPLANE1,-0.376111835
SNX27,-0.380108505
NQO1,0.436548173
MINPP1,-0.311433822
ARHGAP11A,-0.468175232
UBE2Q1,-0.368873954
FAT1,-0.283960164
TTC17,-0.329605937
FHL3,0.448755234
ARHGEF7,-0.426179588
PRKG2,-0.526507378
RPL26L1,0.199076027
YIPF5,0.318890721
SLC27A6,-0.413455248
CENPM,-0.454148918
BIRC5,-0.180849805
RFWD3,-0.482956558
PRRG1,0.496843934
PTTG1IP,0.35686487
HNRNPA0,-0.595739067
RFC2,-1.068918228
XBP1,0.505656898
P3H1,0.349491239
COX6A2,-1.32940495
IL1B,0.364106029
ITGB5,0.336916715
LSM12,-0.4872787
CANX,0.538794041
PPCS,0.525585532
RENBP,-0.844867945
TUBA4A,-1.090741396
GPT,-1.125747561
GCHFR,-0.594957709
PACSIN3,-0.670725524
RARG,-2.285627365
SLC1A5,-0.956209421
UBE2D2,0.357254326
LAMP1,-0.667090297
MDFI,-0.997775853
IGF2BP2,0.456448734
CDK18,-1.073612809
PDPN,-1.160131335
CCR5,-0.809501588
PLXND1,-0.838836312
PLOD2,0.335044414
MYH14,-1.657076478
BCAS2,0.605398357
PRPF3,0.47788623
TMLHE,-1.201377988
GFPT1,0.427063555
OVOL2,-1.155190706
NR6A1,-1.991094828
TTK,0.589257836
LSM5,0.196406871
VHL,-1.983748078
ACTN1,-0.514086366
HIC1,-1.14764154
ELF4,-0.679553807
PML,-1.702422142
AKT2,-1.66680181
SLC2A4,-2.045755386
ATP6V1B1,-0.521066606
ZNF343,-0.876910031
RAPSN,-1.415377498
DMXL1,0.256644249
MTMR12,-0.504886925
EDC3,-0.880897105
SLC7A2,-0.852752924
PTMS,-0.826364577
UBE2I,-0.242258012
KCNK15,-1.521431327
NPHP1,-2.122690678
OTUD7B,-1.527473211
TLL1,-1.349872112
ASF1B,-0.51296252
DNM1,-0.521567106
SERPINE1,0.13034904
FASTKD5,-0.433623582
FEN1,-0.206181988
PHGDH,0.174502373
TUBB6,-0.079116963
DTYMK,-0.421577275
NDUFB7,-0.948700368
SUV39H1,-0.207138792
ARHGEF2,0.308960289
SAP30BP,-0.407251835
RPS6KA1,-0.473435521
PSME2,-0.297257096
PSMB9,-0.268821687
CHAF1A,-0.607514381
BIRC5,-0.21625191
ATP5MF,-0.713647425
PXMP2,-0.42036438
RPN1,-0.205215544
CACNA1C,-1.530408382
KLF6,-0.449995846
LSP1,-0.875363529
BTAF1,0.471267223
MED23,0.354330599
POU1F1,-1.478963256
AFTPH,0.422869325
PIKFYVE,0.432681292
DRD3,-1.906169772
ARRB2,-1.187882781
BET1L,-1.277200818
VHL,-1.747430325
MFAP3,0.716627657
TLL1,-1.063696265
MSH4,-1.09544158
TM6SF1,-0.480107456
MTMR9,0.325455397
SH3BP4,0.295859933
KCNH2,-1.07193625
SIGIRR,-0.434885025
MYL6,-1.519989848
FOS,-0.31621632
MVP,-0.389539868
NPFFR1,-1.171483755
TEC,-1.504693866
LHX6,-0.532313585
CCN3,-0.454976827
RPIA,0.188544139
ATP6V1B2,0.366883188
AQP7,-0.964215934
SUOX,-0.76919353
CREM,-0.592558324
TH,-0.490353733
AVPR2,-1.279127359
SYNPO,-0.690985262
ACACB,-0.666790605
SUB1,0.327204257
LMO4,0.253445745
IL23A,-0.747777283
DBH,-0.933559537
PDIA4,0.817100227
DHFR,-0.686037481
CENPM,-0.824771523
BIRC5,-0.466644853
DNM1,-0.832692683
DDIT3,0.497119904
MANF,0.960653543
ASF1B,-1.060060382
SLC35B1,0.354486883
NUCB2,0.640593112
SEL1L,0.70476234
GFPT1,0.758194625
XBP1,0.750141442
DNAJB9,0.808366239
HERPUD1,0.909440041
FEN1,-0.385084152
HSP90B1,0.796569884
HSPA5,0.514577925
GINS2,-0.888369322
SERPINE1,0.154669225
POP4,-0.175109312
NUP85,-0.051369455
CCNB2,-0.093302011
TIMM9,-0.167256564
NFATC4,0.523548841
SERPINE1,0.118587203
B3GNTL1,-0.276527882
BTK,0.166669816
YARS2,-0.153707415
NDUFA6,-0.426416218
ASRGL1,-0.375483006
GTPBP8,-0.135288194
GTF2A2,-0.168759182
PTK6,0.38136971
COPZ2,0.177867115
CYP2C9,0.258230835
DESI1,-0.263508677
PSORS1C2,0.568946838
UQCC1,-0.324678659
TRIM44,-0.192061648
ALOX12B,0.396061838
PAM,-0.244199634
SGSM2,0.24217017
MPZL1,-0.160385117
SAV1,-0.191366181
ETNK2,0.234314486
LCE2B,0.23410061
SCARF1,0.290058285
PSORS1C2,0.544707417
GPR1,0.277768761
DUSP4,-0.295348525
IL37,0.449047297
SELENOT,-0.1741153
CEBPG,-0.230098024
ELK4,-0.47310096
ATG5,-0.194103345
ETV1,-0.111409798
IFNB1,0.248282522
PRNP,-0.178073376
TREX2,0.36597982
RPL19,-0.427133948
NLRP3,-0.288128257
SYF2,-0.27570349
RPS24,-0.529383719
DRG1,-0.245389596
RPLP0,-0.544027567
CRIP2,0.22298719
CELF1,-0.456106246
EIF3D,-0.163950235
RPS14,-0.413643271
LETMD1,-0.336747378
RPL27,-0.381425291
CDC16,-0.190575272
RPS13,-0.374707848
EEF1A1,-0.495389789
RPL28,-0.339733034
RPS19,-0.445284456
RPL11,-0.257617295
RPL7A,-0.495157808
RPL30,-0.492358595
TIMM9,-0.1653817
TCEAL1,-0.220016152
APOO,-0.23267442
DDN,0.251626879
NGDN,-0.369065493
TRMT61B,-0.19463262
YARS2,-0.195610866
PLCG2,0.280805022
APTX,-0.225861758
KRBOX4,-0.228343382
MST1,0.253808618
COPZ2,0.202267066
LRRC15,0.474433362
MED21,-0.305714995
ZNF226,-0.37501803
RHOD,0.434403986
MRPL58,-0.179720357
C1orf50,-0.248555169
DYRK3,-0.162306875
MIA3,-0.341755062
PDPK1,0.343486041
ERBB2,-0.330999553
GNAS,0.04408766
RPL36AL,-0.1997336
GKN1,0.307953566
PIK3CB,0.140785798
BAIAP2,0.331342518
RRAD,0.16088064
PIGH,-0.154286906
KALRN,0.436013132
LPAR4,0.237944871
COPB2,0.080652811
DGLUCY,-0.208285749
CLDN18,0.138828546
SDF2,-0.25084728
PPP1R1A,0.147948995
USP2,0.292462528
CLIC2,0.104979143
UGGT1,0.261488438
PDE10A,0.165270969
UGDH,0.428609073
CTSA,-0.841233611
ANXA13,-0.986338198
DLX4,-1.014914632
ABCE1,0.612259984
LBR,0.315859228
CLCN7,-0.909516156
PCIF1,-0.912848771
CYSLTR2,-1.922151566
CNNM2,-1.547714472
TMEM143,-1.333458185
PUS7,0.5732674
RACGAP1,0.485118479
PPP1CC,0.387348026
ARID3B,-1.106364608
MYO16,-1.976132989
MTNR1A,-2.699966192
KIF3C,-1.040590763
SLIT3,-0.598310947
DLGAP5,0.388664663
GAPDH,0.516008423
SFN,0.51242118
CALB1,0.425352289
HBD,0.406355403
MUC4,0.392834123
OLFML2B,0.370415251
TPSAB1,0.362686086
FGR,0.358964544
CAST,0.358049102
RNASE2,0.34798396
TPSB2,0.339807919
HK3,0.330285178
AUTS2,0.328449143
COMP,0.325636589
MAFB,0.312908553
AAK1,0.301673012
TAX1BP3,0.301412982
ZNF609,0.296890449
DSP,0.293959795
EMX2,0.29106927
GAPDH,0.563612478
NKX2-1,0.397975448
CRIP1,0.389912551
HBD,0.383569836
MAFB,0.382648193
TXNIP,0.370430883
SYT17,0.357074562
MIER2,0.352471179
PSMD12,0.343909945
DUSP26,0.326255545
KLRG1,0.311678869
UBR5,0.307731788
PPP2R5E,0.30760979
TF,0.304914934
ETV7,0.302783359
ALDH6A1,0.302181252
CREBZF,0.301045472
OLFML2B,0.293642174
LTA,0.291576724
GNG3,0.289726634
ATP5IF1,-0.385598958
PLTP,0.206224352
DPM3,-0.88375324
HSPA1A,0.604700744
NDUFS3,-0.65124929
ATXN7L3B,-0.379016191
SUOX,-0.673528671
CBX5,-0.327552497
PFN2,0.523073971
ICMT,-0.413801193
PSRC1,-0.237200782
ASRGL1,-0.440274268
DNPH1,-0.604033291
MRPL16,-0.284850329
WRAP73,-0.813020647
SDF2,-0.552213311
THY1,0.451305956
FLOT2,-0.958066642
CCNC,0.314613521
KAT8,-0.418570727
NNT,-0.433436811
ERCC8,-0.213257134
EDNRB,-0.140084207
METTL16,-0.266227216
MRNIP,-0.241412938
ITGAL,-0.263560683
CTSK,0.168883383
CCNB1IP1,-0.098809429
VIPR2,-0.390043557
TMEM242,-0.328300595
HACD1,-0.171498835
RAB8B,-0.193579927
ATG5,-0.187794536
MTCH2,-0.138517365
CTNNA2,-0.215808615
ETV1,-0.088101409
MSH3,-0.155293435
UBQLN2,0.186611459
URM1,-0.163429618
MIPEP,-0.236093953
S100A13,-0.226384044
EIF3K,-0.311199099
COX5B,-0.287610203
SIK1,0.453886628
GNB5,-0.242763117
MRPL22,-0.18364954
PCID2,-0.344487906
COX6B1,-0.6573053
POLR2G,-0.204840347
POP4,-0.214855075
VAMP5,-0.373961121
TMEM11,-0.255634308
HAUS7,-0.240190357
ADA,-0.225427881
ETFB,-0.386379957
ENC1,0.211841077
BIN3,-0.23005946
PSMB3,-0.366972357
MVP,-0.285904318
DCLK2,0.539148867
TRAPPC3,-0.120945029
EGF,0.18800351
DUSP4,-0.317822158
SLC12A1,0.263424307
ATXN2,-0.26747632
ETV1,-0.116882764
PRPH2,0.348441184
ZNF266,-0.193465784
TEK,0.169203728
NANOG,0.190434709
DCLK2,0.513012946
ERCC5,-0.351102412
NPHS1,0.234474137
KLK10,0.463358432
CLN8,0.281998813
B3GNT3,0.354442418
PDYN,0.293491215
BLMH,-0.143020898
KCNA5,0.176434994
NECAB2,0.311299473
ATG14,-0.217039734
LAMTOR5,-0.325691223
SERPINE1,0.087241165
RMND5A,-0.304334283
TMEM176B,-0.325267047
PARM1,-0.251689225
PSMB9,-0.146557957
BHLHE40,0.153325453
ENTPD3,0.265446573
TOMM34,0.184848741
LGALS2,-0.190127537
NEO1,-0.248621419
ATP6V1H,0.2767694
CNDP2,0.096347876
PDGFB,0.360452205
NLRP3,-0.229485616
GOLGA2,0.34179166
P3H3,0.311409444
ITGA4,-0.145874798
ANXA2,-0.184220552
EEF1A1,-0.736940205
RPL27,-0.536307633
RPS10,-0.630767882
RPS24,-0.719423831
RPS4X,-0.55898571
RPL7A,-0.661322773
RPL31,-0.443024695
RPS18,-0.79872632
RPL41,-0.848156929
RPS23,-0.60966152
RPL37A,-0.845787764
RPL23A,-0.803352892
RPL9,-0.516779184
RPS15,-0.576888144
RPS29,-0.523403823
RPL39,-0.502951682
RPL19,-0.489313126
RPL30,-0.585398018
RPLP0,-0.661198795
RPS14,-0.532376707
LETMD1,-0.533061862
LSM3,-0.282743484
PIGC,-0.345095724
EPS15L1,0.26692462
POP5,-0.311306387
TMEM242,-0.397227734
ACTL7A,0.441323698
COL8A2,0.341522872
EPN3,0.313420445
VGLL4,-0.197798997
GPBP1L1,-0.258540094
ARPC3,-0.301007867
TNFRSF4,0.469484001
GTF2A2,-0.155263826
OTOF,0.502005935
NEUROD2,0.477641761
ETV1,-0.123954691
PRSS50,0.330861151
EPHB1,0.494498461
TREX2,0.472425103
PSORS1C2,0.495447099
AKR1C1,0.388357133
TIMM13,-0.18395704
ZNF263,-0.116601042
NOP16,-0.175407961
ZC3H4,0.173839763
GMPR2,-0.163795277
AKR1C2,0.635022998
ODC1,0.167619184
